name,brand,price_pkr,url,source,ram_gb,storage_gb,processor,display_inches
Daraz Like New Laptops - Dell Chromebook touch 360 11 5190 - 4GB RAM - 32GB SSD,Dell,15999,#,Daraz.pk,4,32,Intel i5,15.6
"Dell Latitude 5430, Core i5 3rd generation, 4GB Ram, 500GB Hard Drive, 14"" Led Display, (Windows 10 Registered) FREE LAP",Dell,25499,#,Daraz.pk,4,512,Intel i5,14.0
"HP Zbook 14u G5 Intel Core i5 8th Generation, 8GB DDR4 Ram, 256 GB SSD Drive, 14.1"" FHD Led Display, Intel HD Graphics -",HP,72999,#,Daraz.pk,8,256,Intel i5,14.1
Dell Latitude E7240 - Like New Laptops - Core i7 - 4th generation | 8GB RAM - 256GB NVME SSD | 6 Months Warranty | 3Hour,Dell,45000,#,Daraz.pk,8,512,Intel i7,15.6
"USED - Lenovo N23 Chromebook – 11.6″ – 4 G 4GB RAM, 16GB Storage, Chrome OS - Daraz like new laptops",Lenovo,190830,#,Daraz.pk,4,16,Intel i5,15.6
"Lenovo ThinkPad T460s 14 "" FHD Display, Intel i5-6300U 6th Gen 2.6 GHz, 8 GB RAM, 256 GB SSD, Windows 10 Pro 64 bit - Da",Lenovo,52999,#,Daraz.pk,8,256,Intel i5,14.0
"Lenovo ThinkPad T470 Core i5 7th Gen, 8GB, 256GB SSD, 14″ Screen IPS LED (Windows 11 Licensed) FREE LAPTOP BAG",Lenovo,69999,#,Daraz.pk,8,256,Intel i5,15.6
"Daraz Like New Laptops - Dell Latitude E7240 , Core i5 4th generation, 8GB DDR3 Ram, 256GB SSD Drive, 12.1"" Led Display,",Dell,37999,#,Daraz.pk,8,256,Intel i5,12.1
"Dell Latitude E7470 Ultrabook Laptop: 14"" Intel I5-6300U 6th Gen, 256GB SSD, 8GB Ram, Windows 10 Pro - Daraz Like New La",Dell,48999,#,Daraz.pk,8,256,Intel i5,14.0
Lenovo ThinkPad T480s (Core i7 8th Generation) 8GB RAM 256GB SSD Black Color - Daraz Like New Laptops,Lenovo,69999,#,Daraz.pk,8,256,Intel i7,15.6
"Dell Latitude E7440 - 14"" LED - Core i5 4th Generation (4300U) - 4GB RAM - 500GB HDD - Windows 10 Activated - FREE LAPTO",Dell,36999,#,Daraz.pk,4,512,Intel i5,14.0
Lenovo Ideapad 81WB0002Us | Intel core i5 - 10th Generation | 16GB DDR4 RAM - 512 GB NVME | 15.6 inches | Original Charg,Lenovo,98000,#,Daraz.pk,16,512,Intel i5,15.6
"HP ProBook 430 G3 – 6th Gen Core i3, 8GB RAM, 128GB SSD, 13.3"" HD Display, Windows 10 Like New Laptops",HP,44999,#,Daraz.pk,8,128,Intel i3,13.3
Like New Laptops - HP Core i3-10th generation | 16GB DDR4 RAM - 256GB M2 SSD | 6 Months Warranty | 3Hours+ Battery Backu,HP,68000,#,Daraz.pk,16,512,Intel i3,15.6
"Dell | ChromeBook 3100 - 2027 update | Quad-Core Processor, 4GB DDR4 RAM | 16GB/32GB Storage | 11.6″ Display | Playstore",Dell,74543,#,Daraz.pk,4,32,Intel i5,15.6
Apple MacBook Air (2013) | 13 inches | Intel Core i5 1.3 GHz Processor | 4GB RAM | 256GB SSD | Silver - Daraz Like New L,Apple,45999,#,Daraz.pk,4,256,Intel i5,13.0
Dell Chromebook 3189 | 32GB Storage | 4GB RAM | Intel Celeron 1.60GHz | 11.6 Inch Display | Playstore Supported Laptop C,Dell,17999,#,Daraz.pk,4,32,Intel Celeron,11.6
"Daraz Like New Laptops - Apple MacBook Pro 2013 Core i5 2.4GHz (13.3-inch Retina Display, 8GB RAM, 256GB SSD) Silver - D",Apple,62999,#,Daraz.pk,8,256,Intel i5,15.6
HP 14 G7,HP,18000,#,Daraz.pk,8,512,Intel i5,15.6
Daraz Like New Laptops - Dell Latitude E3470 - Core i3-6th Generation - 8gb Ram 256gb Ssd - 14.0 Inch,Dell,42999,#,Daraz.pk,8,256,Intel i3,14.0
Lenovo N23 Chromebook - 4gb/16gb - Play Store Supported - Longer Battery Timing,Lenovo,70572,#,Daraz.pk,4,16,Intel i5,15.6
Dell Latitude 6440 14 Display - Intel® Core™ i5 - 4th generation (4300M) - 4GB RAM - 250GB HDD - Windows® 10 (Activated),Dell,34999,#,Daraz.pk,4,256,Intel i5,15.6
Daraz Like New Laptops - Lenovo ThinkPad T460 - Intel Core i5-6th Generation - 8gb Ram 256gb Ssd - 14.0 Inch Screen Size,Lenovo,42749,#,Daraz.pk,8,256,Intel i5,14.0
"Dell 3180 Chromebook - WIndows 10 - 11.6 inches HD screen, 4GB Ram 16GB SSD, HDMI, WiFi, Webcam,",Dell,35995,#,Daraz.pk,4,16,Intel i5,11.6
"Daraz Like New Laptops - HP EliteBook 830 G5, 13.3' Display, Intel Core i5 8th Gen 8GB RAM 256GB Storage",HP,71499,#,Daraz.pk,8,256,Intel i5,13.3
LAPTOP Lenovo Thinkpad X230 Core i5 3rd Gen 4GB RAM 250GB 12.5″ Windows 10 (Free Laptop Bag) - Daraz Like New Laptops,Lenovo,23999,#,Daraz.pk,4,512,Intel i5,15.6
HP ProBook 640 G1 - Core i5 4th Generation - 8GB RAM - 128GB SSD - 14inch Screen - (Windows 10 PRO) - Daraz like new lap,HP,35499,#,Daraz.pk,8,128,Intel i5,14.0
Daraz Like New Laptops - Dell Latitude 5490 - Intel Core i5-8th Generation - 16gb DDR4 Ram 512gb Ssd - 14.1 Inch Display,Dell,69999,#,Daraz.pk,16,512,Intel i5,14.1
Macbook Proo 2019 i7,Unknown,154000,#,Daraz.pk,8,512,Intel i7,15.6
"Lenovo ChromeBook 300E Media tek 8173 Quad-Core Processor, 4GB DDR4 RAM | 32GB Storage | 11.6″ Display | With out Touch ",Lenovo,35000,#,Daraz.pk,4,32,Intel i5,15.6
MacBook-A1278 13.3 LED Display - IntelÂ® Coreâ¢ 2 Duo Processor 4GB RAM - 500GB HDD - Dual Operating System WindowsÂ® 1,Unknown,37999,#,Daraz.pk,4,512,Intel i5,15.6
"Daraz Like New Laptops - HP EliteBook 840 G3 - 14” HD, Intel Core i5-6200U 2.4Ghz, 6th Gen 8GB DDR4, 128GB SSD + 500GB H",HP,46499,#,Daraz.pk,8,128,Intel i5,15.6
HP EliteBook 840 G4 - Core i5 7th Generation - 8 GB RAM - 256 GB SSD with 500GB HDD - 14inch Screen - FREE LAPTOP BAG (W,HP,57999,#,Daraz.pk,8,256,Intel i5,14.0
Daraz Like New Laptops - HP Elitebook 850 G7 - Intel Core i5-10 Generation - 8gb Ram 256gb Ssd - 15.6 Inch Laptop FHD Di,HP,107999,#,Daraz.pk,8,256,Intel i5,15.6
"LAPTOP - HP Elitebook 840 G2 - Core i5-5th Gen - 500gb Hard , 8GB RAM - Daraz like new laptops - USED LAPTOP",HP,39999,#,Daraz.pk,8,512,Intel i5,15.6
"Lenovo ThinkPad T440s 14-inch LED Ultrabook i5-4300U 4th Gen, 4GB Ram, 500 GB HDD, Windows 10 pro (Registered Windows) -",Lenovo,29999,#,Daraz.pk,4,512,Intel i5,15.6
"Lenovo ThinkPad T460 14 ""Display, Intel i5-6th Gen 2.4 GHz, 8 GB RAM, 256 GB SSD, Windows 10 Pro 64 bit - Daraz Like New",Lenovo,48999,#,Daraz.pk,8,256,Intel i5,14.0
"HP ProBook 650G4 I5 8th Gen 16gb Ram 128gb ssd+500gb hdd 15.6"" Screen (Windows 11 Activated) & Free Laptop Bag - Daraz l",HP,69999,#,Daraz.pk,16,128,Intel i5,15.6
"Lenovo Thinkpad T460 14-Inch Intel Core i5-6300U Dual-Core 2.4GHz, 16GB DDR3L 512 SSD, Windows 10 Pro - FREE LAPTOP BAG",Lenovo,49999,#,Daraz.pk,16,512,Intel i5,15.6
"LENOVO CHROMEBOOK 100E | 4GB RAM DDR4 | 32GB SSD | 11.6"" SCREEN | Intel Celeron Dual Core Processor | PLAYSTORE SUPPORTE",Lenovo,20000,#,Daraz.pk,4,32,Intel Celeron,11.6
HP Chromebook 11 G5 - 4gb/32gb - Chrome OS -11.6 Inch Laptop,HP,16500,#,Daraz.pk,4,32,Intel i5,11.6
"HP ProBook 650 G1 (15.6"") HD Intel® Core™ i3 4GB DDR3L-SDRAM 500 GB HDD Wi-Fi 4 (802.11n) Windows 10 Pro Black, Silver -",HP,36999,#,Daraz.pk,4,512,Intel i3,15.6
"Daraz Like New Laptops - HP EliteBook 850 G5 Intel Core I5-8TH GEN 16GB DDR4 512GB SSD 15"" FHD LED",HP,90999,#,Daraz.pk,16,512,Intel i5,15.0
LAPTOP - Dell Chromebook 3180 - 4GB RAM - 16GB SSD (FREE LAPTOP BAG) - Daraz like new laptops - USED LAPTOP,Dell,56179,#,Daraz.pk,4,16,Intel i5,15.6
"USED - HP EliteBook 840 G7 Core i7 10th Generation, 32GB RAM, 512GB SSD, 14″ FHD LED Windows 11 Licensed (FREE LAPTOP BA",HP,139999,#,Daraz.pk,32,512,Intel i7,15.6
"Lenovo Intel Core i5-10th Generation | 8GB DDR4 RAM , 256GB M2 SSD | 3Hours+ Battery Backup | 6 MONTHS WARRANTY | FREE W",Lenovo,78500,#,Daraz.pk,8,512,Apple M2,15.6
HP EliteBook 820 G1 - Core i5 4th Generation - 12.5inch Screen - 4GB RAM - 320GB HDD - Free Laptop Bag,HP,37999,#,Daraz.pk,4,256,Intel i5,12.5
"Daraz Like New Laptops - Dell Latitude E7450 Intel Core i5 5th Generation, 8GB DDR3 Ram, 500GB Hard Drive, 14.1"" Led Dis",Dell,34999,#,Daraz.pk,8,512,Intel i5,14.1
"Apple MacBook Pro A1707 (2016) – 15.4"" Retina Display, Quad-Core Intel Core i7 2.6GHz, 16GB RAM, 1TB SSD, Touch Bar – Sp",Apple,116999,#,Daraz.pk,16,1024,Intel i7,15.4
"Apple MacBook Pro 2012 - 13.3"" Display - Core i5 Processor - 8GB RAM - (128GB SSD - 512GB SSD)",Apple,39000,#,Daraz.pk,8,128,Intel i5,13.3
Hp EliteBook 8470p - Core i5 3rd Generation - 4GB RAM - 250GB HDD - 14inch Screen - FREE LAPTOP BAG - Daraz like new lap,HP,29999,#,Daraz.pk,4,256,Intel i5,14.0
"DELL Latitude 3189, Intel Pentium N4200 Quad-Core (1.1 GHz), 4 GB DDR3L Ram, 128 GB SSD, Intel HD Graphics 505, 11.6"" To",Dell,28999,#,Daraz.pk,4,128,Intel Pentium,11.6
Dell Chromebook 3100 2-in-1 | 32GB Storage | 4GB RAM | 11.6” HD Touch Screen | Playstore Supported | x360 Rotation | Int,Dell,21999,#,Daraz.pk,4,32,Intel i5,15.6
HP ELITEBOOK 840-G5 (TOUCHSCREEN) 8TH GENERATION | INTEL CORE-I5 | 8350u PROCESSOR | 8GB RAM | 256GB SSD | FHD | 14.1’IN,HP,79999,#,Daraz.pk,8,256,Intel i5,15.6
Hp Elitebook 1030g3 I5 8th Gen 8GB Ram 512GB SSD (Windows 11 Licensed) & Free Laptop Bag - daraz like new laptops,HP,104999,#,Daraz.pk,8,512,Intel i5,15.6
HP ProBook 640 G4 I5 8th Gen 16gb Ram 128gb ssd+500gb hdd (Windows 11 Activated) & Free Laptop Bag - Daraz like new lapt,HP,60499,#,Daraz.pk,16,128,Intel i5,15.6
"Dell Latitude E7270 Business Ultrabook: 12.5in (1920X1080), Intel core i5-6Th Gen, 256GB SSD, 8GB DDR4, Windows 10 Pro -",Dell,46999,#,Daraz.pk,8,256,Intel i5,12.5
Lenovo N22/N23 Chromebook – Windows 10 - 11.6″ – 4 GB RAM – 16 GB ROM – Ms office installed,Lenovo,157590,#,Daraz.pk,4,16,Intel i5,15.6
"HP ProBook 650 G4 Ultra Book Core i7 8th generation, 8GB DDR4 Ram 256GB Solid State Drive SSD 15.6"" FHD Led Display, Num",HP,78999,#,Daraz.pk,8,512,Intel i7,15.6
HP ProBook 640 G4 Core i5 8th Gen 8GB Ram 128GB SSD + 500GB HDD (Windows 11 Licensed) Free Laptop Bag - Daraz like new l,HP,59999,#,Daraz.pk,8,128,Intel i5,15.6
"Daraz Like New Dell Chromebook 3189 - 4GB RAM, 16GB Storage, Chrome OS X360 Touch Screen Convertible 2 in 1 laptop",Dell,16499,#,Daraz.pk,4,16,Intel i5,15.6
Daraz Like New Laptops - LENOVO THINKPAD T430 14-inch Notebook 2.60 GHz Intel Core i5 3rd Generation 4GB Ram 250GB Hard ,Lenovo,23499,#,Daraz.pk,4,512,Intel i5,15.6
"Lenovo ThinkPad T440P 14"" Screen Laptop i5 4th Generation, 4GB RAM, 320GB HDD, Windows 10 - FREE LAPTOP BAG - daraz like",Lenovo,30499,#,Daraz.pk,4,256,Intel i5,14.0
"Dell Latitude 5440 Core i7 13th Gen, 16GB, 512B NVME, 14″ FHD LED, Windows 11 Pro",Dell,198499,#,Daraz.pk,8,512,Intel i7,15.6
"Lenovo ThinkPad T420, Core i5 2nd generation, 8GB DDR3 Ram, 500GB Hard Drive, 14.1"" Led Display, Intel HD Graphics - Dar",Lenovo,40000,#,Daraz.pk,8,512,Intel i5,14.1
Daraz Like New Laptops - HP Probook 640 G5 - Intel Core i5-8th Generation - 4gb Ram 500gb Hdd - 14.0 FHD Display - FREE ,HP,58999,#,Daraz.pk,4,512,Intel i5,15.6
"Daraz Like New Laptops - Dell Latitude E7490 - Core i5 8th Generation - 8gb RAM - 256gb SSD - 14"" Screen - Windows 10 Ac",Dell,60000,#,Daraz.pk,8,256,Intel i5,14.0
Daraz Like New Laptops - Lenovo ThinkPad X1 Yoga - Intel Core i5-8th Generation - 8gb DDR4 Ram - 256gb SSD - 14.1 Inch F,Lenovo,83499,#,Daraz.pk,8,256,Intel i5,14.1
"HP EliteBook 830 G5 Business Laptop – Intel i7 8th Gen, 13.3"" FHD, 8GB RAM, 256GB SSD, Windows 10 Pro – Like New Daraz",HP,77999,#,Daraz.pk,8,256,Intel i7,13.3
DARAZ LIKE NEW LAPTOPS - DELL LATITUDE 7390 2 IN 1 - INTEL CORE I5-8TH GENERATION - 8GB RAM -256GB SSD - TOUCH WITH 360 ,Dell,75499,#,Daraz.pk,8,256,Intel i5,13.3
Apple MacBook Pro 2012 - 128GB Storage 4GB RAM - 2.5GHz Dual-Core Core i5 - Mid 2012 13.3-inch LED Display - Dual Operat,Apple,41999,#,Daraz.pk,4,128,Intel i5,15.6
Dell 3380 Chromebook Touch,Dell,29999,#,Daraz.pk,8,512,Intel i5,15.6
HP ELITEBOOK 840-G5 8TH GENERATION | INTEL CORE I5 | 8350u PROCESSOR | 16GB RAM | 512GB SSD | FHD | 14.1’INCH DISPLAY | ,HP,77999,#,Daraz.pk,16,512,Intel i5,15.6
Lenovo T460s ( Slim ) - Core i5 6th Generation - 16GB RAM - 256GB SSD - 14inch Screen - FREE LAPTOP BAG,Lenovo,46999,#,Daraz.pk,16,256,Intel i5,14.0
Lenovo Thinkpad L490 / i7 8th gen/ 16gb ram/ 256gb SSD/ C type charger/ backlight keyboard,Lenovo,59000,#,Daraz.pk,16,256,Intel i7,15.6
"Daraz Like New Laptops - Lenovo Thinkpad T440p Ultra Book, Core i5 4th generation, 8GB DDR3 Ram, 500GB Hard Drive, 14.1""",Lenovo,34999,#,Daraz.pk,8,512,Intel i5,14.1
"Dell Latitude 3310 – 13.3 - 8th Gen Core i3, 8GB RAM, 128GB SSD, Windows 10 Pro (Renewed - Like New Laptops",Dell,39999,#,Daraz.pk,8,128,Intel i3,15.6
LIKE A NEW HP EliteBook 840 G3 - Core i5 6th Generation - 8 GB RAM - 256 GB SSD with 500gb HDD - 14inch Screen - FREE LA,HP,49999,#,Daraz.pk,8,256,Intel i5,14.0
"Daraz Like New Laptops - HP NoteBook 250 G7, Core i5 8th generation, 8GB DDR3 Ram, 256GB SSD Drive, 15.6"" Led Display, I",HP,49999,#,Daraz.pk,8,256,Intel i5,15.6
HP EliteBook 840 G3 - Core i7 6th Generatio - 8GB RAM - 256GB SSD - 14inch Screen - FREE LAPTOP BAG,HP,56999,#,Daraz.pk,8,256,Intel i7,14.0
"Daraz Like New Laptops - HP ProBook 640 G1, 14' Display, Intel Core i5 4th Gen 8 GB RAM 128 GB HDD",HP,40999,#,Daraz.pk,8,128,Intel i5,14.0
"LAPTOP Dell 3180 Chromebook 11.6 inches HD screen, 4GB Ram 16GB SSD, HDMI, WiFi, Webcam, Chrome OS - (FREE LAPTOP BAG) -",Dell,131327,#,Daraz.pk,4,16,Intel i5,11.6
Lenovo N21 Chromebook – 11.6″ – 2 GB RAM – 16 GB ROM,Lenovo,190499,#,Daraz.pk,2,16,Intel i5,15.6
HP EliteBook 840 G3-14” LED - Intel core i5 6th Generation (6300u) - 8GB RAM - 180GB SSD - Windows 11 (Activated) - Dara,HP,47999,#,Daraz.pk,8,128,Intel i5,15.6
"Daraz Like New Laptops - Dell Latitude 5570, Core i5 6th generation, 8GB DDR4 Ram, 256GB SSD Drive, 15.6"" Led Display In",Dell,53999,#,Daraz.pk,8,256,Intel i5,15.6
Daraz Like New Laptops - Lenovo ThinkPad T470s - Intel Core i5-7th Generation - 8gb Ram 128gb Ssd - 14.0 Inch FHD Displa,Lenovo,46499,#,Daraz.pk,8,128,Intel i5,14.0
"Daraz Like New Laptops - Lenovo ThinkPad T460 Ultra Book, Core i5 6th generation, 8GB DDR3 Ram, 256GB SSD Drive, 14.1"" L",Lenovo,39999,#,Daraz.pk,8,256,Intel i5,14.1
Daraz Like New DELL CHROMEBOOK LAPTOP 3120 P22T - RAM 4GB/ ROM 16GB -11inch Screen - playstore installed - Best for onli,Dell,99089,#,Daraz.pk,4,512,Intel i5,11.0
"Daraz Like New Laptops - Dell Latitude 7490 Ultra Book Core i7 8th generation, 8GB DDR4 Ram 256GB Solid State Drive SSD ",Dell,69999,#,Daraz.pk,8,512,Intel i7,14.1
"Dell Latitude E5480 Core i5 7th Gen, 8GB RAM, 256GB SSD, 14″ Screen (Windows 11 Licensed) FREE LAPTOP BAG - Daraz like n",Dell,49999,#,Daraz.pk,8,256,Intel i5,15.6
HP EliteBook 840 G1 - Core I5 4th Generation - 8GB RAM 500GB HDD with,HP,39499,#,Daraz.pk,8,512,Intel i5,15.6
"Daraz Like New Laptops - Dell Latitude E5440 Intel Core i5 4th Generation 14.1"" LED Display 8 GB Ram 500 GB HDD",Dell,34999,#,Daraz.pk,8,512,Intel i5,14.1
Used - HP - EliteBook 840G5 - CORE I5 -8TH GENERATION- 8GB RAM - 256GB SSD - Windows® 10 Activated - FREE LAPTOP BAG - D,HP,64999,#,Daraz.pk,8,256,Intel i5,15.6
"HP EliteBook 840G6 Notebook PC Intel Core i5 8th Generation, 8GB DDR4 Ram, 256GB SSD Drive, 14.1"" Led Display, Intel FHD",HP,69999,#,Daraz.pk,8,256,Intel i5,14.1
Like A New Dell Latitude 5480 - Core i5 7th Generation - 8GB RAM - 256GB SSD - 14inch Screen - Free Laptop Bag,Dell,44999,#,Daraz.pk,8,256,Intel i5,14.0
"USED LAPTOP - Lenovo Thinkpad x270 Ultra Book, Core i5 7th generation, 8GB DDR4 Ram, 256GB SSD, 12.5"" Led Display, Intel",Lenovo,37999,#,Daraz.pk,8,256,Intel i5,12.5
HP ELITEBOOK 840G5 8TH GENERATION | INTEL CORE-I5 | 8350u PROCESSOR | 16GB RAM | 512GB SSD | FHD | 14 INCH DISPLAY | SIL,HP,77999,#,Daraz.pk,16,512,Intel i5,14.0
Lenovo Thinkpad T460 - Core i5 6th Generation - 16GB DDR4 - 512GB SSD - 14inch Screen - Free Laptop Bag - Fattani Comput,Lenovo,55999,#,Daraz.pk,16,512,Intel i5,14.0
Daraz Like New Laptops - DELL LATITUDE E6420 - Intel Core i5 2nd Generation - 4GB Ram - 250GB Hard disk - 14inches Scree,Dell,22999,#,Daraz.pk,4,512,Intel i5,14.0
HP ProBook 450 G1 - Core i5 4th Generation - 4GB DDR3 RAM - 500GB HDD - 15.6inch Screen (NUMPAD) - FREE LAPTOP BAG,HP,41999,#,Daraz.pk,4,512,Intel i5,15.6
"Dell Latitude E5480 14” Laptop (14” FHD Display, i5-6300U 2.40GHz, 8GB DDR4 RAM, 256GB SSD, Windows 10 64bit) - Daraz Li",Dell,52999,#,Daraz.pk,8,256,Intel i5,15.6
Daraz Like New - Hp EliteBook 820 G3 - Core i5 6th Generation - 8GB DDR4 RAM - 128GB SSD - 500GB HDD -12.5inch Screen - ,HP,42999,#,Daraz.pk,8,128,Intel i5,12.5
"Dell Latitude E5470 - Core i5 - 6th Generation - 16gb RAM - 512gb SSD - 14"" Screen - Windows 10 Activated - Free Laptop ",Dell,55999,#,Daraz.pk,16,512,Intel i5,14.0
"HP Elitebook 850 G8 Core i5 11th Gen, 16GB, 256GB SSD, 15.6″ FHD IPS LED, Windows 11",HP,134999,#,Daraz.pk,8,256,Intel i5,15.6
"LAPTOP HP EliteBook 840 G5/G6 Notebook PC Intel Core i5 8th Generation, 8GB DDR4 Ram, 256GB SSD Drive, 14.1"" Led Display",HP,69499,#,Daraz.pk,8,256,Intel i5,14.1
Apple MacBook Air 2015 (A1466) - 13.3 - inches HD Display - Intel Core i5 Processor - 8GB RAM - 128GB TO 512GB SSD - Dar,Apple,70000,#,Daraz.pk,8,512,Intel i5,15.6
"Daraz Like New Laptop - Dell 3180 Chromebook 11.6 inches HD screen, 4GB Ram 16GB SSD, HDMI, WiFi, Webcam, Chrome OS -",Dell,214594,#,Daraz.pk,4,16,Intel i5,11.6
"Lenovo ThinkPad T440 - Core i5 4th Generation - 8 GB Ram - 128 GB SDD - 14"" Screen Size",Lenovo,39999,#,Daraz.pk,8,512,Intel i5,14.0
HP EliteBook Folio 9470M 14 Intel Core i5 3rd Gen 1.8GHz 4GB 320GB HDD Windows 10 Pro - Daraz like new laptops,HP,30499,#,Daraz.pk,8,256,Intel i5,14.0
"Dell Latitude E7250 12.5inch Laptop, Core i5 5th Gen, 8GB Ram, 128GB SSD, Windows 10 (Registered Windows) - Daraz like n",Dell,38999,#,Daraz.pk,8,128,Intel i5,12.5
"Daraz Like New Laptops - Apple MacBook Air A1466 Mid 2012 MJVE2LL/A - 13.3-inch Laptop - Intel Core i7, 4GB RAM, 256GB S",Apple,45999,#,Daraz.pk,4,256,Intel i7,15.6
"Daraz Like New Laptops - Dell Latitude E5480 Ultra Book, Core i5 7th generation, 8GB DDR4 Ram, 256GB SSD Drive, 14.1"" Le",Dell,44999,#,Daraz.pk,8,256,Intel i5,14.1
USED - LAPTOP - Hp Elitebook 820 G3 - Core i5 6th Generation - 8GB DDR4 RAM - 256GB SSD PLUS 500GB HDD - 12.5 INCH Scree,HP,46499,#,Daraz.pk,8,256,Intel i5,12.5
Acer ChromeBook R11 | Touch Screen Laptop | 32GB Storage | 4GB RAM | 360 Rotatable | 11.6″ HD Display | Playstore Suppor,Acer,17500,#,Daraz.pk,4,32,Intel i5,15.6
HP EliteBook 840 G2 Notebook PC - Intel Core i5-5300U 5th Gen 1.9GHz 4GB 500GB HDD Windows 10 Pro,HP,37999,#,Daraz.pk,8,512,Intel i5,15.6
"HP Elitebook 820 G3 Business Laptop, 12.5"" HD Display, Intel Core i5-6th Gen 2.4Ghz, 8GB RAM, 256GB SSD, 802.11 AC, Wind",HP,56999,#,Daraz.pk,8,256,Intel i5,12.5
"HP EliteBook 840 G4 14"" HD Laptop | Core i5-7200U 7th Gen 2.6GHz | 8GB DDR4 RAM | 256GB Solid State Drive | Windows 10 P",HP,64999,#,Daraz.pk,8,512,Intel i5,14.0
Hp Elitebook 840g1 - Core i5 4th Generation - 4GB RAM - 500GB HDD- 14inch Screen - FREE LAPTOP BAG (WINDOWS 10 REGISTERE,HP,36499,#,Daraz.pk,4,512,Intel i5,14.0
"Lenovo Thinkpad X260 12.5-Inch Laptop ( Intel Core i5-6300U Dual-Core 2.4GHz, 8GB DDR3, 256GB SSD, Windows 11 Pro - FREE",Lenovo,40199,#,Daraz.pk,8,256,Intel i5,15.6
"Daraz Like New - Dell Latitude 7430 Core i7 12th Gen, 32GB, 512GB SSD, 14″ FHD IPS LED, Windows 11 Pro",Dell,181999,#,Daraz.pk,8,512,Intel i7,15.6
"Daraz Like New Laptops - HP EliteBook 850 G1 notebook Intel Core i5 4th Generation, 8GB DDR3Ram, 500GB Hard Drive, 15.4""",HP,41999,#,Daraz.pk,8,512,Intel i5,15.4
"HP ProBook 11 G2 X360 Touch Screen , Core i5 7th Generation, 8GB DDR4 Ram, 128GB SSD Drive, 11.1"" X360 Touch Screen Led ",HP,49999,#,Daraz.pk,8,128,Intel i5,11.1
"Acer Chromebook 11 N8 11.6"" HD Non-Touch Display, Intel Celeron Dual-Core N3350, 32GB eMMC, 4GB DDR4 RAM, TYPE-C Chargin",Acer,114038,#,Daraz.pk,4,32,Intel Celeron,11.6
HP Zbook firefly 14u g8 - core i5 - 11th generation - 16gb RAM - 256 SSD - finger print reader - Free Laptop Bag - Daraz,HP,120000,#,Daraz.pk,16,512,Intel i5,15.6
Daraz Like New Laptops - HP PROBOOK 640-G4 8TH GENERATION | INTEL CORE-I5 | 8250u PROCESSOR | 8GB RAM | 128SSD | 500GB |,HP,56999,#,Daraz.pk,8,512,Intel i5,15.6
Hp Elitebook 820 G2 - Core i5 5th Generation - 8GB RAM - 500GB HDD- 12.5 inch Screen - FREE LAPTOP BAG (WINDOWS 10 REGIS,HP,37499,#,Daraz.pk,8,512,Intel i5,12.5
Daraz Like New Laptops - Lenovo Thinkpad X240 - Core i5 4th Generation - 8GB RAM - 500GB HDD - 12.5inches Screen - FREE ,Lenovo,28499,#,Daraz.pk,8,512,Intel i5,12.5
"Daraz Like New Laptops - Dell Latitude 5470 , Core i5 6th Generation, 8GB DDR4 Ram, 256GB SSD Drive, 14.1"" Led Display, ",Dell,44999,#,Daraz.pk,8,256,Intel i5,14.1
USED - Dell Chromebook 11 3180 - 4GB RAM - 16GB SSD (FREE LAPTOP BAG) - Daraz like new laptops - Used laptops,Dell,113166,#,Daraz.pk,4,16,Intel i5,15.6
"Daraz Like New Laptops - Lenovo ThinkPad E560 Ultra Book, Core i5 6th generation, 8GB DDR4 Ram, 256GB SSD Drive, 15.6"" L",Lenovo,44999,#,Daraz.pk,8,256,Intel i5,15.6
Hp Chromebook 11 G7 | Intel UHD Graphics 600 | 4GB Ram | 16GB Storage | 11.6 inch Display | Intel Celeron N4000 | 2029 U,HP,162261,#,Daraz.pk,4,16,Intel Celeron,11.6
"Daraz Like New Laptops - LENOVO THINKPAD T420 Intel Core i5 2rd Generation 14"" Screen 8GB Ram 250GB HDD Windows 10 Regis",Lenovo,24999,#,Daraz.pk,8,256,Intel i5,14.0
Used - Hp Elitebook 840g1 - Core i5 4th Generation - 4GB RAM - 500GB HDD- 14inch Screen - FREE LAPTOP BAG (WINDOWS 10 RE,HP,34999,#,Daraz.pk,4,512,Intel i5,14.0
HP EliteBook 840 G3 - Core i5 6th Generation - 16 GB RAM - 128GB SSD 500GB HDD- 14inch Screen - FREE LAPTOP BAG (WINDOWS,HP,49999,#,Daraz.pk,16,128,Intel i5,14.0
"USED - HP ProBook 640G4 - Ultra Book - Core i5 8th generation, 8GB DDR4 Ram 256GB Solid State Drive SSD 15.6"" FHD Led Di",HP,59499,#,Daraz.pk,8,512,Intel i5,15.6
"Lenovo ThinkPad Yoga X380 , Core Ci7 8th Generation, 8GB DDR4 RAM, 256GB SSD Drive, With Stylus Pen, 13.3"" FHD Led Displ",Lenovo,84999,#,Daraz.pk,8,256,Intel i7,13.3
"Lenovo ThinkPad X1 Carbon Business Ultrabook G8 Core i5 10th Gen, 16GB, 256GB NVME, 14″ FHD IPS LED, Windows 11Pro",Lenovo,111999,#,Daraz.pk,8,512,Intel i5,15.6
Dell Chromebook 11 3180 - 4GB RAM - 16GB SSD (FREE LAPTOP BAG) - Daraz like new laptops,Dell,177080,#,Daraz.pk,4,16,Intel i5,15.6
